thumb_rms,thumb_mav,thumb_wl,thumb_zc,thumb_ssc,thumb_var,index_rms,index_mav,index_wl,index_zc,index_ssc,index_var,middle_rms,middle_mav,middle_wl,middle_zc,middle_ssc,middle_var,ring_rms,ring_mav,ring_wl,ring_zc,ring_ssc,ring_var,little_rms,little_mav,little_wl,little_zc,little_ssc,little_var,label
512.5543551239437,512.3913043478262,267.79999999999984,0,27,167.11818525519828,510.89337184123303,510.8652173913043,118.19999999999987,0,15,28.76705103969761,510.45590790296814,510.395652173913,126.20000000000027,0,10,61.51215500945191,508.1804207168947,508.1695652173914,79.99999999999989,0,17,11.032986767485797,149.86363656743885,149.86086956521737,15.600000000000136,0,11,0.8293383742911216,1
505.17834818830164,505.07826086956527,194.19999999999993,0,18,101.11387523629492,511.95248505747264,511.9260869565218,109.39999999999975,0,13,27.02844990548208,507.18223892232356,507.1347826086957,144.0,0,12,48.13574669187144,508.9294040049854,508.9260869565218,45.80000000000024,0,18,3.376275992438544,150.14637785377542,150.14347826086956,16.20000000000016,0,14,0.8707183364839379,1
497.82261377182203,497.55652173913046,268.80000000000007,0,17,264.8624574669188,513.166526916776,513.1347826086958,115.19999999999959,0,11,32.57922495274099,505.3914711690679,505.35652173913047,160.7999999999999,0,16,35.3250661625708,508.34531485048115,508.32608695652175,77.60000000000025,0,16,19.54844990548204,150.09357950523952,150.09130434782608,16.800000000000125,0,10,0.6829678638941454,1
501.86925718193555,501.6086956521738,225.80000000000013,0,16,261.46775047258996,513.4948803775097,513.4652173913045,116.59999999999991,0,9,30.46270321361058,508.07746670553405,508.04782608695655,118.39999999999975,0,10,30.118582230623776,507.23498542074424,507.2173913043479,73.79999999999984,0,9,17.848393194706983,149.82460179939685,149.8217391304348,20.400000000000148,0,7,0.8577882797731612,1
512.2766686248666,512.1782608695653,198.8000000000003,0,17,100.81431001890364,511.99295426537986,511.9608695652174,130.20000000000005,0,8,32.853251417769435,509.67396313295444,509.64782608695657,122.80000000000007,0,12,26.64206049149339,508.6734042329253,508.6652173913044,71.59999999999968,0,10,8.328790170132349,149.83279666522196,149.83043478260873,20.40000000000009,0,8,0.7077693761814805,1
514.4187602231914,514.3130434782609,231.60000000000008,0,25,108.75417769376172,510.5883460581869,510.56521739130443,111.8000000000003,0,15,23.61792060491503,508.60669437711636,508.5869565217393,94.00000000000034,0,16,20.077221172022792,508.40334808872586,508.395652173913,71.79999999999956,0,15,7.825198487712674,149.81501927376976,149.81304347826088,18.400000000000176,0,11,0.5920037807183411,1
511.3532081431199,511.29130434782604,192.19999999999993,0,22,63.30557655954641,510.9713222617421,510.9565217391304,98.40000000000009,0,16,15.125066162570919,508.3901480248173,508.37391304347835,80.20000000000016,0,15,16.507145557656,508.35177139286225,508.3478260869567,52.39999999999981,0,16,4.011190926275988,149.70152623310742,149.70000000000002,14.400000000000034,0,11,0.4569565217391308,1
516.2942032870659,516.0521739130435,323.79999999999984,0,20,249.85814744801496,511.5572720709731,511.5347826086957,128.00000000000006,0,15,23.008790170132333,509.1712225892617,509.13043478260886,141.40000000000038,0,18,41.53429111531184,506.6922374363563,506.67391304347836,87.39999999999958,0,13,18.56931947069929,149.70086985312614,149.7,11.599999999999994,0,10,0.260434782608698,1
512.3397666800217,512.0695652173913,299.2000000000003,0,18,276.7968998109641,510.36495041165955,510.34782608695645,118.7999999999999,0,17,17.479017013232486,508.28109990608453,508.25217391304335,138.60000000000014,0,16,29.404234404536798,506.59462140332937,506.5782608695653,78.59999999999985,0,16,16.57604914933828,149.96173135025222,149.9608695652174,11.800000000000097,0,8,0.25846880907372694,1
506.0621855584291,506.00869565217397,204.40000000000015,0,21,54.1355765595463,511.139675456804,511.1260869565219,86.99999999999972,0,15,13.891058601134159,510.30700904285146,510.2956521739131,97.00000000000023,0,14,11.590850661625755,507.8110055830854,507.8086956521739,47.400000000000546,0,16,2.3460113421550197,149.70535118663275,149.70434782608697,13.800000000000011,0,6,0.3004158790170163,1
508.2901850064715,508.204347826087,226.60000000000002,0,24,87.25302457466904,512.6508142891264,512.6347826086958,94.79999999999967,0,14,16.437051039697497,510.3890025392823,510.3739130434783,113.60000000000002,0,18,15.402797731569022,509.34300563697184,509.33913043478276,42.40000000000015,0,20,3.9475992438562897,149.62293186250042,149.6217391304348,17.600000000000136,0,11,0.3569187145557717,1
510.3298455943448,510.2956521739131,159.6000000000002,0,23,34.8986767485822,511.90088459796,511.89130434782606,85.00000000000011,0,19,9.808185255198465,509.1879135489646,509.1782608695652,91.19999999999976,0,19,9.829962192816614,508.8856547056691,508.88260869565215,40.199999999999875,0,23,3.100132325141749,149.43990794615917,149.4391304347826,14.20000000000013,0,16,0.23238185255198612,1
515.3754570593467,515.0478260869564,250.00000000000023,0,21,337.59858223062383,510.68005980090993,510.6608695652174,94.59999999999997,0,17,19.599773156899722,511.06253254754756,511.04782608695655,80.59999999999985,0,17,15.031625708884679,508.2713653842455,508.2695652173914,42.60000000000042,0,22,1.8299432892249883,149.75344084019662,149.7521739130435,10.999999999999943,0,12,0.37945179584120997,1
516.9671741323958,516.6521739130436,282.4000000000004,0,27,325.59032136105856,510.91980396825153,510.9,101.79999999999978,0,15,20.236086956521646,511.40041403802263,511.3869565217392,81.60000000000002,0,15,13.764177693761832,508.1893527622057,508.1869565217391,44.20000000000027,0,19,2.435482041587926,149.94848390726384,149.94782608695652,9.400000000000006,0,11,0.1972778827977328,1
511.3586591237794,511.3217391304348,168.80000000000024,0,18,37.75735349716449,511.4205221095284,511.39565217391305,92.40000000000015,0,12,25.437372400756228,510.3765958243162,510.3652173913043,70.20000000000022,0,11,11.614442344045415,508.37789949569225,508.37391304347835,43.79999999999984,0,18,4.053232514177697,149.78378620096254,149.7826086956522,13.19999999999996,0,10,0.3527410207939501,1
512.6274000717752,512.4739130434782,202.20000000000022,0,11,157.3397542533082,510.34745368058896,510.3217391304348,109.0000000000004,0,10,26.2460491493385,511.90031893107783,511.8913043478262,82.8000000000003,0,11,9.229054820415913,507.7010760365746,507.69565217391295,55.59999999999985,0,13,5.507372400756102,149.67921060373257,149.6782608695652,14.000000000000057,0,14,0.2843100189035907,1
509.3198866689988,509.1782608695652,200.19999999999936,0,18,144.24561436672977,511.3324443995826,511.32608695652175,81.60000000000042,0,24,6.501493383742958,510.43104035366207,510.4260869565218,65.00000000000045,0,20,5.0567107750472795,507.7376376591085,507.7347826086958,39.39999999999952,0,15,2.899224952740967,149.74843252427806,149.7478260869565,13.000000000000114,0,19,0.18162570888468602,1
506.2658787633234,505.9695652173913,318.3999999999991,0,21,299.9390737240072,508.2597170738598,508.24782608695665,99.80000000000047,0,27,12.087277882797801,511.1825616199636,511.1608695652174,112.2000000000009,0,21,22.176729678639056,507.7794848331226,507.7739130434782,67.19999999999948,0,18,5.658449905481985,149.65289113841723,149.6521739130435,13.399999999999977,0,12,0.2146691871455556,1
505.3923521040038,505.07826086956527,350.79999999999995,0,14,317.37996219281644,507.81880541235853,507.8086956521739,95.99999999999972,0,20,10.267750472589789,511.25552957570943,511.23043478260877,129.20000000000044,0,17,25.659073724007673,507.58114879169386,507.57391304347846,78.79999999999956,0,19,7.345406427221106,149.86569349573148,149.86521739130438,10.399999999999949,0,9,0.14270321361058536,1
505.9496933232721,505.88695652173914,203.0000000000001,0,24,63.479395085066145,510.2308258545087,510.2260869565218,75.79999999999961,0,21,4.835841209829851,511.47527374465903,511.4652173913044,85.40000000000015,0,18,10.287051039697557,508.1998485703794,508.1956521739131,45.99999999999977,0,23,4.2651984877126266,149.9442418106608,149.94347826086957,11.599999999999966,0,12,0.2289792060491493,1
504.8463967860186,504.63913043478254,380.39999999999975,0,26,209.23238185255224,510.9290378703587,510.9130434782609,112.40000000000015,0,21,16.343742911153115,512.9754032581154,512.9608695652175,104.20000000000016,0,19,14.910642722117256,507.96843277476626,507.9565217391306,78.00000000000011,0,26,12.100718336483837,149.81383520019543,149.81304347826085,11.200000000000017,0,16,0.23722117202268567,1
506.70680657169686,506.61739130434796,214.19999999999993,0,25,90.60665406427249,511.9116805618448,511.89565217391305,98.20000000000016,0,21,16.40998109640834,510.51394308770506,510.5,82.60000000000025,0,23,14.236086956521781,507.1506619467666,507.1434782608697,59.200000000000045,0,26,7.286370510396936,149.77866278641616,149.77826086956523,11.0,0,22,0.12039697542533043,1
508.26121579190055,508.1956521739131,176.39999999999998,0,20,66.64258979206038,510.966330891134,510.94782608695675,82.6000000000002,0,21,18.910321361058568,509.31650875163723,509.2608695652174,113.19999999999987,0,15,56.672816635160544,507.43326226428434,507.43043478260876,49.60000000000008,0,22,2.869508506616253,149.76559656023636,149.76521739130433,8.999999999999915,0,12,0.11357277882797455,1
510.2277905611077,510.1304347826088,237.00000000000045,0,20,99.33776937618143,509.93464372364934,509.92173913043473,90.60000000000002,0,21,13.16083175803401,509.48329323634994,509.4260869565217,120.5999999999998,0,15,58.288015122873276,507.3069956407924,507.30434782608694,52.60000000000031,0,22,2.6865028355387714,149.85273350570031,149.85217391304346,11.199999999999847,0,12,0.1677126654064261,1
512.4779214756476,512.2739130434782,256.00000000000034,0,21,209.05801512287334,511.17143640006367,511.1608695652174,115.40000000000009,0,18,10.802816635160696,509.83699867446984,509.808695652174,143.40000000000003,0,23,28.859054820415896,507.4936015874229,507.49130434782614,45.60000000000025,0,22,2.3316635160680765,149.8222512062936,149.82173913043476,14.399999999999977,0,17,0.15344045368620146,1
516.5924531085367,516.3608695652174,355.1999999999994,0,21,239.21499054820416,510.30902231968196,510.30000000000007,104.60000000000014,0,18,9.20826086956528,508.91290191852136,508.8826086956522,173.5999999999999,0,23,30.83230623818526,508.38061314932827,508.37826086956534,42.40000000000032,0,23,2.3917013232514246,149.7307612668994,149.73043478260865,12.999999999999915,0,16,0.0977693761814744,1
512.6292150998742,512.5260869565217,246.99999999999932,0,25,105.72236294896018,510.31451938549844,510.3086956521739,71.79999999999978,0,19,5.94383742911153,508.5150367577105,508.50434782608687,99.79999999999956,0,20,10.870850661625743,508.4452738709832,508.44347826086965,32.999999999999886,0,21,1.8259357277882786,149.59158892885947,149.59130434782608,9.600000000000051,0,15,0.08514177693761858,1
509.28525619137366,509.1695652173914,318.0,0,25,117.82603024574675,511.0113714381809,511.004347826087,82.20000000000022,0,19,7.178241965973548,509.79792842467197,509.7869565217392,110.39999999999998,0,22,11.186786389414,508.73825250831834,508.73478260869564,55.19999999999976,0,20,3.5305293005671006,149.74412669036766,149.74347826086955,11.800000000000125,0,16,0.19419659735349895,1
510.8656668491409,510.72608695652167,351.0000000000007,0,22,142.59366729678658,511.2211288754561,511.2130434782608,104.99999999999989,0,19,8.266786389413955,509.4185312687398,509.4086956521739,101.80000000000058,0,23,10.020793950850663,508.34718280017023,508.3434782608696,54.199999999999704,0,21,3.766370510396949,149.83533570585732,149.83478260869566,11.200000000000102,0,12,0.1657466918714566,1
508.1023210886289,507.904347826087,284.4000000000005,0,21,201.14215500945213,509.669127964408,509.65652173913037,127.59999999999985,0,20,12.849848771266581,509.29681787308675,509.2869565217392,98.20000000000033,0,24,10.044612476370492,508.01925759458817,508.01304347826084,61.399999999999636,0,21,6.3137429111531125,149.32706152719885,149.32608695652172,13.600000000000165,0,15,0.29105860113421433,1
504.4310035984152,504.2913043478262,272.19999999999976,0,22,140.91775047258997,509.21035543963217,509.19999999999993,125.39999999999998,0,23,10.546086956521782,509.1008459081048,509.095652173913,101.39999999999964,0,25,5.288241965973479,508.0274787159006,508.0217391304347,62.00000000000023,0,23,5.831701323251432,149.30983543129952,149.30869565217392,15.19999999999996,0,14,0.34035916824196394,1
509.45499865265225,509.3782608695652,195.79999999999978,0,22,78.18300567107757,510.13323153176714,510.1260869565217,124.99999999999972,0,27,7.289319470699412,509.62570749436344,509.61739130434785,124.99999999999989,0,26,8.476219281663507,507.78480378652705,507.78260869565236,56.80000000000058,0,25,2.229262759924388,149.61431284705236,149.6130434782609,15.400000000000006,0,16,0.3798298676748592,1
509.3167511907283,509.22608695652184,231.19999999999965,0,22,92.3454064272212,510.0111584457054,510.00434782608704,121.79999999999933,0,22,6.946937618147387,510.3918605388882,510.37826086956517,126.00000000000011,0,22,13.882136105860159,508.73437504047837,508.7304347826088,62.20000000000044,0,21,4.009073724007574,149.7494254906596,149.7478260869565,14.799999999999955,0,19,0.47901701323251444,1
508.7201579753203,508.6478260869564,237.00000000000006,0,20,73.58814744801519,511.4528377254264,511.44347826086965,84.99999999999943,0,22,9.573761814744822,510.0805077120925,510.0739130434783,80.79999999999984,0,21,6.727580340264654,508.46957328489356,508.4652173913044,45.400000000000034,0,20,4.429659735349697,149.8708951644425,149.8695652173913,13.79999999999987,0,10,0.39863894139886424,1
512.8519415124053,512.7,315.00000000000034,0,25,155.82391304347865,511.2864159455391,511.2739130434784,95.99999999999949,0,24,12.784971644612458,510.5433874165669,510.52608695652185,138.99999999999983,0,24,17.664971644612514,509.2939938521885,509.2782608695652,68.39999999999986,0,17,16.025179584121016,149.84438884911648,149.84347826086957,15.400000000000006,0,19,0.27289224952740915,1
510.6977698932247,510.5391304347826,306.20000000000016,0,28,162.008468809074,510.710842207042,510.69999999999993,101.39999999999975,0,27,11.074347826086864,511.40102871808256,511.38260869565215,130.19999999999925,0,29,18.839697542533038,509.85575453728353,509.8434782608697,54.60000000000002,0,18,12.518109640831847,149.84854092513316,149.84782608695653,14.000000000000028,0,23,0.2142344045368629,1
508.22319472075844,508.1217391304349,243.59999999999968,0,22,103.11387523629483,511.8988419090496,511.88695652173914,116.4000000000002,0,28,12.168090737240057,512.0978770236936,512.0826086956522,110.59999999999934,0,28,15.637523629489541,508.1801075791244,508.1782608695652,48.7999999999999,0,26,1.87691871455576,149.59610259977862,149.59565217391304,14.799999999999898,0,22,0.1347637051039706,1
509.1157500574126,508.87826086956517,359.7999999999997,0,21,241.76257088846867,510.4761366478913,510.4565217391305,122.00000000000011,0,27,20.02550094517958,514.0274624705504,514.0043478260869,126.79999999999961,0,26,23.762589792060417,507.92890036508754,507.9260869565218,66.80000000000052,0,24,2.858015122873356,149.68791882940408,149.68695652173915,16.999999999999858,0,22,0.2880907372400777,1
516.5077170179845,516.4478260869565,327.19999999999993,0,26,61.864669187145516,510.9245779445593,510.91739130434775,108.59999999999962,0,28,7.343610586011297,512.4593549100091,512.4478260869565,113.60000000000014,0,27,11.815973534971642,508.6064909226933,508.6043478260871,58.00000000000034,0,26,2.1799810964083237,149.7444460754214,149.74347826086955,18.59999999999991,0,22,0.2898487712665422,1
513.4498087320284,513.304347826087,343.4000000000002,0,27,149.35258979206003,510.8071021943351,510.8000000000001,104.7999999999999,0,26,7.2556521739130595,513.4131559432931,513.3782608695653,155.99999999999977,0,28,35.82996219281668,508.30632239949995,508.3000000000001,71.6000000000002,0,24,6.427391304347816,149.78766130179372,149.7869565217391,14.800000000000011,0,18,0.21113421550094405,1
517.631428385269,517.4,399.0000000000001,0,21,239.53565217391275,510.5436565244851,510.5347826086957,92.8000000000003,0,24,9.060964083175822,512.7361402955885,512.695652173913,166.5999999999998,0,27,41.517807183364894,507.90539088196005,507.90000000000003,62.20000000000027,0,21,5.476086956521733,149.5918563233336,149.5913043478261,13.20000000000013,0,23,0.16514177693761758,1
510.6477855328125,510.57826086956527,171.60000000000014,0,22,71.00039697542563,511.7499618742154,511.7434782608696,80.40000000000043,0,25,6.6359357277882856,511.04061780202784,511.0260869565217,89.00000000000006,0,25,14.851493383742923,508.20140991882175,508.19999999999993,37.000000000000114,0,21,1.4330434782608572,149.65257155796905,149.65217391304347,12.200000000000017,0,23,0.11901701323251318,1
502.97947403879994,502.8521739130435,269.60000000000014,0,23,128.0424952741019,511.1445290377443,511.1347826086956,100.39999999999998,0,27,9.963572778828034,513.0773193702621,513.0608695652174,104.80000000000086,0,26,16.879773156899883,507.77295508233163,507.7652173913043,55.60000000000002,0,21,7.857920604914939,149.7005271403109,149.7,12.200000000000074,0,21,0.15782608695652173,1
505.86775725093116,505.7652173913044,227.40000000000026,0,20,103.73270321361048,510.99072398625793,510.9826086956522,93.19999999999982,0,26,8.29361058601139,511.45646846084054,511.4478260869566,99.00000000000051,0,23,8.840321361058638,507.36726000180494,507.36086956521746,54.7999999999999,0,21,6.484555765595483,149.579488828719,149.5782608695652,17.000000000000114,0,18,0.36735349716446425,1
505.0858626962867,505.0,214.0000000000001,0,24,86.728695652174,510.411669315968,510.404347826087,105.19999999999987,0,26,7.473894139886569,509.82308781533743,509.81739130434795,90.60000000000059,0,25,5.808393194707037,508.3855024786159,508.3826086956522,40.59999999999991,0,21,2.9423062381852767,149.58819704659916,149.58695652173915,18.40000000000009,0,18,0.37113421550094733,1
509.94517096576607,509.79565217391325,233.19999999999965,0,19,152.47041587901708,509.16422054015237,509.1565217391304,129.0,0,28,7.839848771266569,509.2163288477868,509.2086956521739,89.80000000000018,0,27,7.773837429111568,508.7176290310338,508.71304347826094,61.99999999999994,0,24,4.665482041587965,149.65730418409981,149.65652173913045,15.800000000000182,0,21,0.23419659735349888,1
511.40567747779437,511.33913043478276,166.39999999999986,0,15,68.0606427221172,510.1012627516909,510.0913043478261,115.80000000000024,0,24,10.159489603024582,510.20553914467945,510.2,78.59999999999957,0,26,5.652173913043461,507.98145549855934,507.9782608695652,59.00000000000034,0,26,3.2456143667297015,149.83553882724945,149.83478260869563,13.200000000000301,0,22,0.22661625708884636,1
512.5196013218718,512.2652173913044,263.20000000000016,0,18,260.6887901701326,511.40391506892684,511.37826086956534,122.60000000000048,0,23,26.238657844990534,511.81734853448415,511.80869565217387,104.39999999999964,0,26,8.857315689981144,507.5262974553099,507.5217391304347,72.40000000000038,0,32,4.626918714555796,149.56578311318694,149.56521739130434,13.800000000000239,0,20,0.16922495274102184,1
512.9812845132556,512.7304347826088,276.0000000000008,0,23,257.2995085066165,511.12276496900944,511.09999999999997,106.20000000000061,0,28,23.27086956521739,511.8004315542636,511.7913043478261,111.59999999999997,0,26,9.3425330812855,507.8826653264812,507.878260869565,70.6000000000003,0,30,4.473875236294918,149.37891999586301,149.37826086956522,14.60000000000008,0,25,0.19691871455576573,1
510.10342600044487,510.0739130434784,185.60000000000002,0,26,30.108449905481926,509.76990376306907,509.7652173913044,68.9999999999996,0,27,4.7779206049149225,512.246646603491,512.2391304347827,65.00000000000023,0,24,7.700207939508529,508.11857825237746,508.11739130434796,41.19999999999976,0,27,1.20621928166349,149.39185706229688,149.3913043478261,12.800000000000011,0,20,0.16514177693761717,1
510.89563811357624,510.80000000000007,315.99999999999994,0,27,97.7130434782608,510.0946118549757,510.0869565217392,109.1999999999988,0,31,7.809829867674832,513.6944100888404,513.6739130434784,124.39999999999992,0,27,21.058015122873318,509.34652678488555,509.34347826086963,73.19999999999987,0,31,3.1055009451795543,149.5268101596558,149.52608695652177,14.599999999999937,0,22,0.2162759924385625,1
506.18482876274084,506.13478260869573,251.0,0,27,50.662703213610605,510.41096911342373,510.4043478260869,97.19999999999965,0,27,6.759111531190926,510.9899522538069,510.9608695652175,115.59999999999991,0,26,29.721077504725823,509.0855646882094,509.08260869565214,66.19999999999999,0,26,3.0096975425330914,149.4139478967307,149.41304347826087,13.599999999999937,0,17,0.2702646502835529,1
499.5351552236818,498.99565217391313,345.79999999999984,0,21,538.7104158790168,510.9639747362439,510.95217391304345,104.59999999999997,0,20,12.059451795841223,512.570407464863,512.5217391304348,138.80000000000052,0,23,49.889527410207926,509.14453572720345,509.13913043478266,62.399999999999636,0,24,5.504120982986767,149.40507819784557,149.40434782608696,11.199999999999932,0,15,0.21824196597353512,1
503.1049894751419,502.49130434782614,411.40000000000026,0,22,617.1194896030245,511.3234643720072,511.3130434782609,94.59999999999945,0,18,10.656786389413973,511.9549215889329,511.9043478260869,145.8000000000004,0,22,51.78041587901703,509.7526458979885,509.74782608695665,61.59999999999974,0,25,4.913799621928151,149.6049377236739,149.60434782608695,11.399999999999864,0,16,0.17650283553875298,1
510.4828268627057,510.4347826086958,191.40000000000032,0,26,49.049224952741,510.7216829069473,510.717391304348,74.39999999999986,0,19,4.383610586011355,509.6438475095602,509.6391304347827,77.40000000000032,0,23,4.8080340264650685,508.6668842478689,508.6652173913042,45.99999999999983,0,19,1.695746691871455,149.49611598851715,149.49565217391302,10.799999999999955,0,17,0.13867674858222986,1
503.75610731004934,503.4869565217391,331.4,0,22,271.1002646502837,509.3972158132206,509.38260869565215,93.39999999999992,0,23,14.881436672967835,510.6285768327708,510.6130434782608,118.00000000000057,0,25,15.863308128544492,507.22161694436113,507.2,77.3999999999998,0,15,21.928695652173865,149.67882136500606,149.6782608695652,9.600000000000136,0,10,0.16778827977315947,1
504.5919367258019,504.33043478260873,335.6000000000001,0,21,263.83516068052927,510.84322192949213,510.8304347826086,88.39999999999992,0,27,13.064291115311878,510.28714934104374,510.27391304347816,103.60000000000002,0,16,13.508449905482065,506.8812827305904,506.86086956521734,65.39999999999986,0,18,20.69368620037807,149.8134985501176,149.81304347826088,9.200000000000045,0,11,0.1363516068052952,1
516.0029162371251,515.7347826086956,305.60000000000025,0,26,276.6435727788284,510.2900752215011,510.28260869565224,71.19999999999942,0,28,7.620132325141746,508.2229996677683,508.2,105.39999999999952,0,17,23.377391304347785,507.28740931761155,507.2826086956522,42.99999999999994,0,19,4.870567107750434,149.91341849040154,149.9130434782609,9.600000000000193,0,15,0.1124385633270331,1
517.8797527041095,517.6434782608694,305.2000000000002,0,24,244.66767485822353,509.325138317106,509.3173913043479,78.60000000000036,0,22,7.891436672967847,507.2731611272176,507.2565217391305,114.1999999999997,0,26,16.881153119092602,507.9900170193351,507.9826086956522,64.1999999999997,0,19,7.526654064272191,149.87868717587975,149.87826086956522,10.400000000000063,0,19,0.12778827977315665,1
510.53401538934236,510.50434782608704,195.7999999999996,0,24,30.291720226843104,511.996253383031,511.99130434782614,73.0000000000012,0,24,5.0677504725898475,509.4404620245883,509.4347826086956,74.20000000000022,0,22,5.7866162570888955,508.2598214367888,508.2565217391304,45.79999999999967,0,23,3.35419659735351,149.89164492189454,149.8913043478261,10.999999999999972,0,17,0.10209829867674873,1
509.5293190352462,509.4608695652174,253.39999999999975,0,21,69.74933837429116,510.94753070196435,510.92173913043473,90.80000000000086,0,23,26.355614366729693,509.9851455637235,509.9304347826087,123.80000000000041,0,21,55.80037807183382,506.87899936769924,506.86956521739137,60.39999999999935,0,16,9.563856332703125,149.83537052668694,149.83478260869563,12.400000000000091,0,14,0.17618147448015226,1
508.1770993933376,508.0913043478263,260.60000000000014,0,20,87.19079395085078,510.0546986864977,510.0304347826088,104.79999999999973,0,20,24.751247637050998,510.21312000583345,510.1565217391304,136.0000000000008,0,18,57.75115311909278,506.68031083840657,506.66956521739127,66.99999999999983,0,13,10.88907372400749,149.67885041270716,149.6782608695652,12.200000000000074,0,14,0.17648393194707,1
512.8296182859414,512.7130434782609,263.2000000000001,0,18,119.55243856332699,511.2775031403116,511.26956521739135,88.3999999999998,0,24,8.11689981096408,510.85942846557504,510.8478260869565,93.60000000000002,0,19,11.854234404536815,508.05350454283933,508.05217391304353,35.800000000000125,0,18,1.3520604914933834,149.53964720754334,149.5391304347826,10.600000000000023,0,17,0.154555765595462,1
505.0583849159551,504.63478260869573,402.8000000000002,0,15,427.708355387524,511.25156914822446,511.24347826086967,77.2000000000001,0,17,8.272892249527402,510.593997648604,510.5608695652174,129.9999999999999,0,21,33.828903591682376,510.12387924298645,510.11304347826086,58.39999999999998,0,17,11.055047258979226,149.44864757122951,149.44782608695655,13.0,0,19,0.24553875236294906,1
503.50607353532143,503.2999999999999,274.59999999999997,0,15,207.4760869565217,510.79175370416255,510.7826086956522,87.6000000000002,0,17,9.342306238185268,508.44465476246455,508.43478260869574,91.80000000000007,0,21,10.038790170132309,509.4268842874143,509.41304347826093,57.000000000000284,0,16,14.101568998109682,149.5487066215349,149.5478260869565,13.600000000000051,0,15,0.263364839319471,1
511.44134178511274,511.26521739130453,184.79999999999967,0,19,180.12357277882785,511.16802223586103,511.1521739130435,112.20000000000039,0,18,16.202060491493445,509.55205306485493,509.5434782608696,93.80000000000018,0,23,8.73854442344046,507.4985542922223,507.495652173913,47.19999999999993,0,20,2.945633270321386,149.63523184295755,149.63478260869564,10.80000000000021,0,15,0.13444234404536887,1
521.9380622924192,521.7826086956522,232.40000000000015,0,18,162.25013232514183,511.5357864994054,511.5217391304348,90.99999999999994,0,17,14.371266540642775,508.30920921611596,508.295652173913,106.20000000000022,0,22,13.782155009451838,508.1865337093047,508.1826086956521,46.19999999999976,0,27,3.9892627599243506,149.5222478719995,149.5217391304348,10.800000000000267,0,18,0.1521361058601131,1
512.7234672930853,512.5956521739131,189.2000000000005,0,21,131.0512854442343,509.86017435303216,509.8565217391304,56.19999999999993,0,21,3.7246313799621933,509.70304995206254,509.69130434782613,79.6000000000002,0,25,11.973402646502848,507.9237892166244,507.9217391304349,41.60000000000002,0,27,2.082570888468793,149.70049809681592,149.70000000000002,13.600000000000023,0,23,0.14913043478260965,1
508.1369902590887,507.9521739130436,242.20000000000005,0,19,187.7898865784496,509.0713002081852,509.0652173913045,71.00000000000023,0,22,6.193137996219275,513.5666461132382,513.5347826086958,111.80000000000035,0,28,32.72705103969754,509.48043867385564,509.47391304347826,39.0,0,21,6.649319470699428,149.86995522205535,149.8695652173913,11.200000000000102,0,15,0.11689981096408246,1
505.26142092807845,505.02173913043487,272.39999999999964,0,13,242.14648393194656,509.9406538360936,509.91739130434786,99.40000000000003,0,19,23.72448015122877,511.5624599545813,511.50869565217397,145.19999999999993,0,25,55.00470699432903,509.60543048775367,509.59565217391315,58.19999999999976,0,18,9.966068052930021,149.81803455612703,149.81739130434784,10.400000000000148,0,12,0.19274102079395283,1
505.3508587454687,505.2608695652174,181.1999999999997,0,16,90.94412098298659,511.2502203677637,511.2260869565218,116.39999999999998,0,22,24.675841209829876,509.67990210395357,509.65652173913054,126.59999999999968,0,24,23.832457466918804,507.85927869491735,507.8521739130435,60.19999999999999,0,19,7.216408317580361,149.93585585031093,149.93478260869566,13.400000000000063,0,15,0.3218336483931983,1
508.65498087133426,508.53478260869576,247.39999999999964,0,22,122.2644423440454,508.17281808797907,508.1521739130435,124.00000000000028,0,25,20.981190926275904,510.9683722025311,510.9608695652173,127.40000000000032,0,29,7.667164461247658,506.2148976558234,506.204347826087,85.99999999999994,0,26,10.680850661625778,149.622774946225,149.62173913043478,14.59999999999988,0,20,0.30996219281663406,1
509.38954599129477,509.295652173913,237.9999999999996,0,21,95.64824196597372,509.432839794285,509.4130434782609,107.20000000000061,0,22,20.169395085066224,511.37482551834034,511.3652173913043,126.20000000000044,0,27,9.82661625708878,506.7508761065763,506.7391304347827,81.3999999999997,0,23,11.904120982986786,149.39643497288915,149.39565217391305,14.20000000000016,0,18,0.23389413988657753,1
507.5072233369004,507.4043478260869,240.59999999999997,0,21,104.4095463137997,509.48155319253544,509.47391304347815,79.80000000000035,0,22,7.784971644612563,509.438384719965,509.40869565217406,131.39999999999975,0,24,30.24862003780706,508.1274078503301,508.12173913043483,60.19999999999999,0,22,5.760831758033991,149.49204719286254,149.4913043478261,15.600000000000165,0,19,0.22209829867675013,1
509.19888315735307,509.00869565217397,339.00000000000057,0,21,193.65035916824206,508.887429253439,508.87826086956517,109.99999999999989,0,22,9.3312665406427,508.9839256025077,508.95652173913044,132.9999999999999,0,23,27.89550094517954,507.6299653676194,507.62173913043483,76.60000000000008,0,19,8.35170132325135,149.33599991149228,149.33478260869563,16.80000000000001,0,16,0.3635727788279791,1
509.8288016153283,509.7043478260869,251.39999999999998,0,20,126.88476370510394,511.0874433818626,511.0739130434781,101.00000000000011,0,16,13.830189035916806,510.60366149336886,510.591304347826,114.79999999999984,0,20,12.619054820415874,508.4627257511222,508.4565217391304,70.79999999999961,0,18,6.308979206049078,149.3576681776944,149.35652173913044,13.599999999999909,0,12,0.34245746691871554,1
